round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.418293,0.252233,0.685630,0.115523,0.000000,0.210526,0.339230,0.305966,0.045455,0.491496,0.000000,0.289308,0.528951,0.014706,0.691395,0.071910,0.000000,0.140921,0.250384,0.773134,0.666667,0.465556,0.000000,0.269006,0.369803,0.031250,0.679961,0.293578,0.000000,0.416000,0.525806,0.190722,0.023529,0.520497,0.000000,0.312925,0.928571,0.009615
2,warmup,0.692465,0.464623,0.864414,0.328767,0.000000,0.461140,0.673016,0.763563,0.562500,0.613849,0.000000,0.454545,0.691076,0.162602,0.787370,0.327273,0.000000,0.340996,0.662500,0.848022,0.453237,0.616541,0.000000,0.512821,0.592157,0.526316,0.958171,0.330275,0.000000,0.712000,0.683871,0.694404,0.741176,0.611180,0.000000,0.408163,0.829670,0.096154
3,warmup,0.767817,0.550653,0.931148,0.436782,0.071429,0.532544,0.715278,0.822371,0.680000,0.764775,0.036364,0.440154,0.737113,0.439883,0.897922,0.375000,0.250000,0.422535,0.774436,0.883997,0.591304,0.729425,0.033333,0.508929,0.694175,0.563910,0.966926,0.522936,0.041667,0.720000,0.664516,0.768778,0.800000,0.803727,0.040000,0.387755,0.785714,0.360577
4,warmup,0.822061,0.609210,0.953566,0.491379,0.055556,0.622837,0.763458,0.878104,0.759777,0.831990,0.031746,0.563910,0.746667,0.611529,0.938737,0.463415,0.083333,0.548780,0.772277,0.897692,0.723404,0.830446,0.026316,0.630252,0.725389,0.638743,0.968872,0.522936,0.041667,0.720000,0.754839,0.859352,0.800000,0.833540,0.040000,0.510204,0.769231,0.586538
5,warmup,0.818883,0.617366,0.956395,0.461538,0.186047,0.621212,0.746501,0.871795,0.776471,0.845638,0.033333,0.526316,0.761111,0.622030,0.952703,0.413043,0.210526,0.589928,0.720721,0.922697,0.776471,0.830935,0.028571,0.543478,0.769663,0.564706,0.960117,0.522936,0.166667,0.656000,0.774194,0.826215,0.776471,0.860870,0.040000,0.510204,0.752747,0.692308
6,warmup,0.836360,0.632298,0.961854,0.492647,0.185185,0.601449,0.772277,0.896861,0.787879,0.861716,0.033333,0.576923,0.782609,0.634845,0.954938,0.411043,0.166667,0.549669,0.790541,0.910470,0.812500,0.889036,0.028571,0.663717,0.732057,0.630332,0.968872,0.614679,0.208333,0.664000,0.754839,0.883652,0.764706,0.836025,0.040000,0.510204,0.840659,0.639423
7,warmup,0.840672,0.643203,0.967086,0.529412,0.185185,0.583851,0.790000,0.891288,0.809816,0.859012,0.031746,0.592593,0.789333,0.689119,0.962428,0.488372,0.166667,0.477157,0.817241,0.935275,0.846154,0.824201,0.026316,0.650407,0.766839,0.747191,0.971790,0.577982,0.208333,0.752000,0.764516,0.851252,0.776471,0.896894,0.040000,0.544218,0.813187,0.639423
8,warmup,0.855878,0.652541,0.966151,0.526718,0.166667,0.608997,0.810631,0.910654,0.797546,0.886220,0.035088,0.609319,0.817708,0.694789,0.960577,0.450980,0.166667,0.536585,0.835616,0.924829,0.833333,0.902188,0.031250,0.643939,0.777228,0.717949,0.971790,0.633028,0.166667,0.704000,0.787097,0.896907,0.764706,0.870807,0.040000,0.578231,0.862637,0.673077
9,warmup,0.854063,0.649458,0.972154,0.506024,0.127660,0.656126,0.810976,0.904015,0.809816,0.876763,0.043478,0.593103,0.781671,0.711712,0.976447,0.450000,0.130435,0.648438,0.768786,0.940334,0.846154,0.865617,0.047619,0.601399,0.767196,0.669492,0.967899,0.577982,0.125000,0.664000,0.858065,0.870398,0.776471,0.888199,0.040000,0.585034,0.796703,0.759615
10,warmup,0.862233,0.660938,0.971345,0.542751,0.215385,0.634146,0.798611,0.920263,0.800000,0.894602,0.000000,0.642599,0.789333,0.722222,0.969932,0.456250,0.170732,0.561728,0.864662,0.914244,0.853333,0.926764,0.000000,0.684615,0.766839,0.760638,0.972763,0.669725,0.291667,0.728000,0.741935,0.926362,0.752941,0.864596,0.000000,0.605442,0.813187,0.687500
11,warmup,0.873355,0.670278,0.971762,0.551471,0.185185,0.653846,0.831947,0.924549,0.804878,0.909784,0.000000,0.659341,0.807292,0.743276,0.972710,0.460123,0.166667,0.629630,0.859107,0.924209,0.835443,0.931079,0.000000,0.714286,0.767327,0.756219,0.970817,0.688073,0.208333,0.680000,0.806452,0.924890,0.776471,0.889441,0.000000,0.612245,0.851648,0.730769
12,warmup,0.874716,0.670480,0.973314,0.535316,0.196721,0.644928,0.845258,0.929360,0.807453,0.910354,0.000000,0.643411,0.815584,0.744063,0.970958,0.450000,0.162162,0.589404,0.872852,0.928676,0.855263,0.925546,0.000000,0.747748,0.773399,0.824561,0.975681,0.660550,0.250000,0.712000,0.819355,0.930044,0.764706,0.895652,0.000000,0.564626,0.862637,0.677885
13,warmup,0.884249,0.680563,0.974134,0.536585,0.170213,0.690909,0.852843,0.933720,0.810127,0.912989,0.000000,0.671533,0.818898,0.794805,0.977473,0.481752,0.173913,0.633333,0.885417,0.918746,0.876712,0.927017,0.000000,0.724409,0.783920,0.864407,0.970817,0.605505,0.166667,0.760000,0.822581,0.949190,0.752941,0.899379,0.000000,0.625850,0.857143,0.735577
14,warmup,0.883568,0.682256,0.974259,0.500000,0.160000,0.723735,0.853543,0.934456,0.839506,0.915511,0.031746,0.658824,0.817708,0.777778,0.972842,0.440559,0.153846,0.704545,0.833846,0.929352,0.883117,0.929577,0.026316,0.777778,0.777228,0.864706,0.975681,0.577982,0.166667,0.744000,0.874194,0.939617,0.800000,0.901863,0.040000,0.571429,0.862637,0.706731
15,warmup,0.880163,0.680474,0.974108,0.554745,0.166667,0.718147,0.839744,0.930181,0.819277,0.910248,0.000000,0.674242,0.824147,0.754177,0.978410,0.460606,0.166667,0.694030,0.834395,0.933284,0.839506,0.933420,0.000000,0.760684,0.788945,0.748815,0.969844,0.697248,0.166667,0.744000,0.845161,0.927099,0.800000,0.888199,0.000000,0.605442,0.862637,0.759615
16,warmup,0.887426,0.684180,0.976202,0.506329,0.173913,0.710623,0.869707,0.934703,0.830189,0.914719,0.000000,0.683453,0.824427,0.785894,0.974782,0.468750,0.181818,0.655405,0.878289,0.931287,0.891892,0.930591,0.000000,0.725191,0.767773,0.825397,0.977626,0.550459,0.166667,0.776000,0.861290,0.938144,0.776471,0.899379,0.000000,0.646259,0.890110,0.750000
17,warmup,0.889015,0.702306,0.973236,0.545455,0.235294,0.727273,0.870152,0.936846,0.812121,0.917148,0.100000,0.676923,0.834225,0.798995,0.973710,0.464516,0.222222,0.690647,0.911661,0.918613,0.837500,0.949468,0.085714,0.778761,0.812500,0.836842,0.972763,0.660550,0.250000,0.768000,0.832258,0.955817,0.788235,0.886957,0.120000,0.598639,0.857143,0.764423
