round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.307762,0.220606,0.363082,0.089552,0.000000,0.564516,0.193087,0.000000,0.267380,0.494333,0.000000,0.128755,0.377477,0.169089,0.840989,0.240000,0.000000,0.569106,0.153119,0.000000,0.245098,0.350259,0.000000,0.174419,0.232947,0.116576,0.231518,0.055046,0.000000,0.560000,0.261290,0.000000,0.294118,0.839752,0.000000,0.102041,0.994505,0.307692
2,warmup,0.706537,0.493535,0.907654,0.483092,0.000000,0.543641,0.620553,0.722290,0.589862,0.691457,0.000000,0.492063,0.688596,0.183206,0.921765,0.510204,0.000000,0.394928,0.801020,0.812328,0.484848,0.580591,0.000000,0.590476,0.572993,0.444444,0.893969,0.458716,0.000000,0.872000,0.506452,0.650221,0.752941,0.854658,0.000000,0.421769,0.862637,0.115385
3,warmup,0.769178,0.565085,0.954700,0.526786,0.000000,0.606742,0.706081,0.789453,0.659898,0.778101,0.031250,0.561538,0.705290,0.461176,0.956098,0.513043,0.000000,0.467532,0.741135,0.862882,0.580357,0.732456,0.025641,0.646018,0.651163,0.451613,0.953307,0.541284,0.000000,0.864000,0.674194,0.727541,0.764706,0.829814,0.040000,0.496599,0.769231,0.471154
4,warmup,0.800953,0.599397,0.961727,0.506122,0.000000,0.677966,0.698752,0.834303,0.683938,0.812352,0.083333,0.604317,0.727273,0.602679,0.970297,0.455882,0.000000,0.588235,0.780876,0.881870,0.611111,0.778157,0.063830,0.641221,0.672897,0.562500,0.953307,0.568807,0.000000,0.800000,0.632258,0.791605,0.776471,0.849689,0.120000,0.571429,0.791209,0.649038
5,warmup,0.825692,0.635332,0.964878,0.564103,0.000000,0.691781,0.720280,0.859711,0.795322,0.843546,0.156250,0.618182,0.751295,0.658635,0.967710,0.528000,0.000000,0.604790,0.786260,0.915903,0.790698,0.809361,0.128205,0.664062,0.710784,0.565517,0.962062,0.605505,0.000000,0.808000,0.664516,0.810015,0.800000,0.880745,0.200000,0.578231,0.796703,0.788462
6,warmup,0.831820,0.644001,0.964092,0.522449,0.000000,0.651163,0.731183,0.861847,0.829268,0.865511,0.188679,0.645161,0.772118,0.696538,0.975124,0.470588,0.000000,0.556818,0.697947,0.947880,0.860759,0.834101,0.178571,0.613497,0.753927,0.604240,0.953307,0.587156,0.000000,0.784000,0.767742,0.790133,0.800000,0.899379,0.200000,0.680272,0.791209,0.822115
7,warmup,0.849069,0.667075,0.967365,0.565891,0.000000,0.710623,0.751678,0.887407,0.837989,0.878516,0.285714,0.661765,0.756757,0.701195,0.968780,0.489933,0.000000,0.655405,0.783217,0.949622,0.797872,0.847575,0.258065,0.720000,0.744681,0.598639,0.965953,0.669725,0.000000,0.776000,0.722581,0.832842,0.882353,0.911801,0.320000,0.612245,0.769231,0.846154
8,warmup,0.859510,0.673565,0.967773,0.600000,0.000000,0.697183,0.758853,0.902261,0.827586,0.896215,0.281250,0.673835,0.752044,0.725773,0.971569,0.549618,0.000000,0.622642,0.795053,0.940847,0.808989,0.881152,0.230769,0.712121,0.745946,0.635379,0.964008,0.660550,0.000000,0.792000,0.725806,0.866716,0.847059,0.911801,0.360000,0.639456,0.758242,0.846154
9,warmup,0.857921,0.671160,0.966259,0.555556,0.000000,0.714801,0.746667,0.901639,0.855491,0.896845,0.237288,0.674074,0.772379,0.732919,0.971485,0.465839,0.000000,0.651316,0.772414,0.959302,0.840909,0.876631,0.205882,0.739837,0.722488,0.643636,0.961089,0.688073,0.000000,0.792000,0.722581,0.850515,0.870588,0.918012,0.280000,0.619048,0.829670,0.850962
10,warmup,0.869496,0.683631,0.969283,0.604082,0.000000,0.682594,0.769492,0.913733,0.852459,0.905048,0.271186,0.686567,0.768421,0.780702,0.971652,0.544118,0.000000,0.595238,0.810714,0.962510,0.795918,0.876601,0.235294,0.760331,0.737374,0.717742,0.966926,0.678899,0.000000,0.800000,0.732258,0.869661,0.917647,0.935404,0.320000,0.625850,0.802198,0.855769
