round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.150250,0.118707,0.186262,0.062176,0.000000,0.127946,0.137332,0.098798,0.187500,0.069544,0.000000,0.100840,0.454082,0.000000,0.290123,0.043321,0.000000,0.110465,0.079357,0.528571,0.818182,1.000000,0.000000,0.061224,0.295681,0.000000,0.137160,0.110092,0.000000,0.152000,0.509677,0.054492,0.105882,0.036025,0.000000,0.285714,0.978022,0.000000
2,warmup,0.713345,0.490870,0.887191,0.490119,0.000000,0.496552,0.667747,0.762440,0.587234,0.658228,0.000000,0.356522,0.738916,0.245487,0.824561,0.430556,0.000000,0.436364,0.671010,0.837743,0.460000,0.613076,0.000000,0.493976,0.669643,0.492754,0.960117,0.568807,0.000000,0.576000,0.664516,0.699558,0.811765,0.710559,0.000000,0.278912,0.824176,0.163462
3,warmup,0.796187,0.556667,0.960386,0.444444,0.000000,0.582734,0.707937,0.854868,0.637681,0.801790,0.066667,0.494208,0.733813,0.395480,0.953935,0.448598,0.000000,0.529412,0.696875,0.840569,0.540984,0.826087,0.200000,0.571429,0.651064,0.479452,0.966926,0.440367,0.000000,0.648000,0.719355,0.869661,0.776471,0.778882,0.040000,0.435374,0.840659,0.336538
4,warmup,0.824103,0.598607,0.966586,0.431193,0.080000,0.609319,0.737834,0.883774,0.727273,0.855703,0.057143,0.552901,0.764557,0.517007,0.962392,0.431193,1.000000,0.551948,0.718654,0.906347,0.666667,0.868286,0.100000,0.554795,0.708920,0.489270,0.970817,0.431193,0.041667,0.680000,0.758065,0.862297,0.800000,0.843478,0.040000,0.551020,0.829670,0.548077
5,warmup,0.834317,0.610251,0.971513,0.451883,0.074074,0.615385,0.747145,0.898004,0.743455,0.869565,0.088889,0.557971,0.765172,0.539957,0.981151,0.415385,0.333333,0.622951,0.755776,0.885469,0.669811,0.910326,0.100000,0.596899,0.736041,0.490196,0.962062,0.495413,0.041667,0.608000,0.738710,0.910898,0.835294,0.832298,0.080000,0.523810,0.796703,0.600962
6,warmup,0.845438,0.626620,0.972290,0.489270,0.074074,0.625000,0.751613,0.908755,0.819277,0.880208,0.040000,0.594771,0.766839,0.597345,0.971817,0.459677,0.333333,0.578231,0.751613,0.911787,0.839506,0.924761,0.040000,0.572327,0.725490,0.553279,0.972763,0.522936,0.041667,0.680000,0.751613,0.905744,0.800000,0.839752,0.040000,0.619048,0.813187,0.649038
7,warmup,0.850204,0.631164,0.974510,0.491379,0.074074,0.632812,0.765677,0.911336,0.795812,0.888606,0.045455,0.625850,0.762402,0.606061,0.982213,0.463415,0.333333,0.618321,0.783784,0.926236,0.716981,0.911227,0.052632,0.625850,0.726368,0.522648,0.966926,0.522936,0.041667,0.648000,0.748387,0.896907,0.894118,0.867081,0.040000,0.625850,0.802198,0.721154
8,warmup,0.867907,0.656445,0.975134,0.516129,0.121212,0.656250,0.783019,0.924037,0.842105,0.900444,0.050000,0.647687,0.785530,0.675799,0.977517,0.518519,0.222222,0.641221,0.763804,0.920995,0.837209,0.919689,0.066667,0.679104,0.741463,0.643478,0.972763,0.513761,0.083333,0.672000,0.803226,0.927099,0.847059,0.881988,0.040000,0.619048,0.835165,0.711538
9,warmup,0.867680,0.661006,0.975945,0.536170,0.068966,0.648649,0.779388,0.924500,0.862069,0.898718,0.081633,0.675079,0.783784,0.697168,0.985134,0.500000,0.200000,0.626866,0.778135,0.929315,0.842697,0.928477,0.083333,0.629412,0.771277,0.637450,0.966926,0.577982,0.041667,0.672000,0.780645,0.919735,0.882353,0.870807,0.080000,0.727891,0.796703,0.769231
10,warmup,0.867680,0.667721,0.975898,0.547009,0.133333,0.651163,0.783607,0.925110,0.822222,0.897906,0.115385,0.670695,0.790323,0.700000,0.987065,0.512000,0.333333,0.631579,0.796667,0.922401,0.778947,0.948824,0.111111,0.603261,0.773684,0.638889,0.964981,0.587156,0.083333,0.672000,0.770968,0.927835,0.870588,0.852174,0.120000,0.755102,0.807692,0.774038
