round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.336813,0.156712,0.522460,0.086207,0.000000,0.000000,0.577031,0.164491,0.161616,0.075993,0.000000,0.292746,0.000000,0.000000,0.360251,0.081301,0.000000,0.000000,0.509901,0.724138,0.571429,0.124646,0.000000,0.180800,0.000000,0.000000,0.950389,0.091743,0.000000,0.000000,0.664516,0.092784,0.094118,0.054658,0.000000,0.768707,0.000000,0.000000
2,warmup,0.756241,0.484515,0.893713,0.414343,0.000000,0.620408,0.700361,0.833637,0.458904,0.774356,0.000000,0.296296,0.712919,0.109244,0.835165,0.366197,0.000000,0.633333,0.795082,0.824334,0.323671,0.783715,0.000000,0.463768,0.631356,0.433333,0.961089,0.477064,0.000000,0.608000,0.625806,0.843152,0.788235,0.765217,0.000000,0.217687,0.818681,0.062500
3,warmup,0.822061,0.559358,0.964751,0.441558,0.064516,0.624561,0.740103,0.888650,0.584071,0.879802,0.071429,0.408333,0.752998,0.291525,0.957814,0.418033,0.142857,0.556250,0.793358,0.864808,0.468085,0.877627,0.333333,0.526882,0.668085,0.494253,0.971790,0.467890,0.041667,0.712000,0.693548,0.913844,0.776471,0.881988,0.040000,0.333333,0.862637,0.206731
4,warmup,0.830685,0.593991,0.967710,0.437037,0.109091,0.626335,0.764608,0.899634,0.719212,0.894103,0.076923,0.393013,0.741514,0.498715,0.973425,0.366460,0.096774,0.564103,0.792388,0.895044,0.618644,0.913212,0.074074,0.548780,0.706468,0.535912,0.962062,0.541284,0.125000,0.704000,0.738710,0.904271,0.858824,0.875776,0.080000,0.306122,0.780220,0.466346
5,warmup,0.845211,0.619359,0.970588,0.462185,0.100000,0.638596,0.748644,0.914555,0.776119,0.896639,0.142857,0.435185,0.737662,0.609272,0.978261,0.426357,0.083333,0.568750,0.851852,0.899573,0.672414,0.915803,0.176471,0.681159,0.699507,0.563265,0.963035,0.504587,0.125000,0.728000,0.667742,0.930044,0.917647,0.878261,0.120000,0.319728,0.780220,0.663462
6,warmup,0.857694,0.639647,0.970559,0.483871,0.204082,0.672065,0.793919,0.922190,0.800000,0.897196,0.090909,0.435185,0.763926,0.641860,0.979208,0.431655,0.200000,0.680328,0.833333,0.902680,0.723810,0.900000,0.105263,0.681159,0.738462,0.621622,0.962062,0.550459,0.208333,0.664000,0.758065,0.942563,0.894118,0.894410,0.080000,0.319728,0.791209,0.663462
7,warmup,0.867907,0.662052,0.970501,0.504132,0.218182,0.678700,0.814332,0.929191,0.831461,0.911139,0.122449,0.512397,0.765714,0.686420,0.981113,0.458647,0.193548,0.618421,0.822368,0.912057,0.795699,0.918033,0.125000,0.652632,0.797619,0.705584,0.960117,0.559633,0.250000,0.752000,0.806452,0.946981,0.870588,0.904348,0.120000,0.421769,0.736264,0.668269
8,warmup,0.876305,0.675865,0.974988,0.460870,0.235294,0.693227,0.819048,0.934354,0.845714,0.917397,0.170213,0.536585,0.786096,0.736597,0.983185,0.438017,0.222222,0.690476,0.806250,0.925578,0.822222,0.924338,0.181818,0.666667,0.765625,0.714932,0.966926,0.486239,0.250000,0.696000,0.832258,0.943299,0.870588,0.910559,0.160000,0.448980,0.807692,0.759615
9,warmup,0.872901,0.680454,0.971845,0.494545,0.186047,0.682353,0.833597,0.927536,0.865854,0.908509,0.212766,0.587361,0.786704,0.708333,0.969961,0.409639,0.210526,0.669231,0.819315,0.912981,0.898734,0.936675,0.227273,0.647541,0.793296,0.772727,0.973735,0.623853,0.166667,0.696000,0.848387,0.942563,0.835294,0.881988,0.200000,0.537415,0.780220,0.653846
10,warmup,0.879936,0.685733,0.977062,0.527132,0.240000,0.659091,0.836667,0.931337,0.840909,0.922403,0.185185,0.535565,0.798942,0.774510,0.980411,0.456376,0.230769,0.625899,0.865517,0.923913,0.813187,0.929382,0.172414,0.695652,0.770408,0.790000,0.973735,0.623853,0.250000,0.696000,0.809677,0.938881,0.870588,0.915528,0.200000,0.435374,0.829670,0.759615
11,warmup,0.882660,0.683026,0.973607,0.546939,0.139535,0.666667,0.843800,0.936782,0.860465,0.923077,0.200000,0.560976,0.793296,0.751174,0.978389,0.492647,0.157895,0.639706,0.842444,0.914446,0.850575,0.953642,0.200000,0.696970,0.806818,0.733945,0.968872,0.614679,0.125000,0.696000,0.845161,0.960236,0.870588,0.894410,0.200000,0.469388,0.780220,0.769231
12,warmup,0.884022,0.689484,0.972920,0.552000,0.139535,0.674330,0.826156,0.936123,0.886228,0.926769,0.204082,0.582677,0.791209,0.781775,0.985045,0.489362,0.157895,0.647059,0.817035,0.933382,0.902439,0.918293,0.208333,0.691589,0.791209,0.779904,0.961089,0.633028,0.125000,0.704000,0.835484,0.938881,0.870588,0.935404,0.200000,0.503401,0.791209,0.783654
13,warmup,0.886291,0.694600,0.975037,0.548263,0.205128,0.672000,0.838400,0.937048,0.865854,0.929613,0.208333,0.584980,0.793566,0.776978,0.981281,0.473333,0.266667,0.672000,0.831746,0.921053,0.898734,0.949482,0.217391,0.698113,0.774869,0.775120,0.968872,0.651376,0.166667,0.672000,0.845161,0.953608,0.835294,0.910559,0.200000,0.503401,0.813187,0.778846
