round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.431003,0.272296,0.569677,0.344340,0.000000,0.407240,0.239583,0.478845,0.400000,0.103390,0.000000,0.025974,0.698507,0.000000,0.399219,0.231746,0.000000,0.468750,0.621622,0.738863,0.297143,0.162667,0.000000,0.285714,0.764706,0.000000,0.994163,0.669725,0.000000,0.360000,0.148387,0.354197,0.611765,0.075776,0.000000,0.013605,0.642857,0.000000
2,warmup,0.734907,0.480848,0.914972,0.344828,0.000000,0.534392,0.704132,0.805576,0.530973,0.690909,0.000000,0.330769,0.732468,0.181159,0.871479,0.372340,0.000000,0.399209,0.722034,0.802632,0.425532,0.723810,0.000000,0.380531,0.694581,0.367647,0.963035,0.321101,0.000000,0.808000,0.687097,0.808542,0.705882,0.660870,0.000000,0.292517,0.774725,0.120192
3,warmup,0.791194,0.552927,0.962786,0.390476,0.000000,0.655949,0.751572,0.836335,0.580952,0.804450,0.054054,0.468864,0.722078,0.407609,0.944757,0.405941,0.000000,0.548387,0.733129,0.892977,0.488000,0.760797,0.083333,0.507937,0.684729,0.468750,0.981518,0.376147,0.000000,0.816000,0.770968,0.786451,0.717647,0.853416,0.040000,0.435374,0.763736,0.360577
4,warmup,0.808443,0.593712,0.970715,0.406250,0.074074,0.691176,0.769231,0.855551,0.698925,0.845018,0.085714,0.500000,0.735135,0.492754,0.958294,0.353741,0.333333,0.639456,0.735294,0.930736,0.643564,0.836784,0.066667,0.534884,0.723404,0.432727,0.983463,0.477064,0.041667,0.752000,0.806452,0.791605,0.764706,0.853416,0.120000,0.469388,0.747253,0.572115
5,warmup,0.834771,0.617106,0.973519,0.424710,0.062500,0.657718,0.800000,0.895588,0.765957,0.864617,0.126582,0.521127,0.729412,0.583541,0.963775,0.366667,0.125000,0.566474,0.820339,0.894273,0.699029,0.912983,0.092593,0.540146,0.784810,0.606218,0.983463,0.504587,0.041667,0.784000,0.780645,0.896907,0.847059,0.821118,0.200000,0.503401,0.681319,0.562500
6,warmup,0.847481,0.637947,0.976789,0.459677,0.064516,0.657895,0.817447,0.902522,0.832370,0.880757,0.155844,0.519573,0.735294,0.652681,0.971154,0.410072,0.142857,0.558659,0.818770,0.923018,0.818182,0.894872,0.115385,0.544776,0.791139,0.633484,0.982490,0.522936,0.041667,0.800000,0.816129,0.882916,0.847059,0.867081,0.240000,0.496599,0.686813,0.673077
7,warmup,0.858602,0.654717,0.968019,0.429268,0.133333,0.661922,0.805471,0.915951,0.850575,0.892049,0.138889,0.610592,0.757062,0.693467,0.950328,0.458333,0.333333,0.596154,0.761494,0.929492,0.831461,0.929919,0.106383,0.563218,0.779070,0.726316,0.986381,0.403670,0.083333,0.744000,0.854839,0.902798,0.870588,0.857143,0.200000,0.666667,0.736264,0.663462
8,warmup,0.864730,0.662207,0.973494,0.485106,0.111111,0.693727,0.825449,0.919498,0.804233,0.895202,0.164384,0.599327,0.757396,0.717557,0.964661,0.452381,0.166667,0.643836,0.834983,0.922222,0.730769,0.910141,0.125000,0.593333,0.820513,0.762162,0.982490,0.522936,0.083333,0.752000,0.816129,0.916789,0.894118,0.880745,0.240000,0.605442,0.703297,0.677885
9,warmup,0.862914,0.671222,0.976340,0.468085,0.133333,0.673993,0.823151,0.914607,0.837989,0.897125,0.230769,0.612378,0.765060,0.721839,0.969319,0.436508,0.142857,0.621622,0.820513,0.930640,0.797872,0.923684,0.169811,0.587500,0.846667,0.691630,0.983463,0.504587,0.125000,0.736000,0.825806,0.899116,0.882353,0.872050,0.360000,0.639456,0.697802,0.754808
10,warmup,0.870404,0.684843,0.980126,0.472574,0.177778,0.681648,0.831210,0.919643,0.849162,0.905344,0.257143,0.623053,0.786787,0.733645,0.976812,0.437500,0.190476,0.640845,0.820755,0.929323,0.808511,0.939840,0.200000,0.574713,0.867550,0.713636,0.983463,0.513761,0.166667,0.728000,0.841935,0.910162,0.894118,0.873292,0.360000,0.680272,0.719780,0.754808
11,warmup,0.883341,0.713456,0.982030,0.539823,0.347826,0.701493,0.851675,0.929546,0.850575,0.911970,0.262295,0.631922,0.790419,0.761905,0.980601,0.521368,0.363636,0.657343,0.842271,0.931264,0.831461,0.930233,0.222222,0.606250,0.868421,0.754717,0.983463,0.559633,0.333333,0.752000,0.861290,0.927835,0.870588,0.894410,0.320000,0.659864,0.725275,0.769231
