round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.456196,0.254663,0.614583,0.177778,0.000000,0.217143,0.490506,0.475296,0.237624,0.228188,0.000000,0.000000,0.502994,0.111842,0.448569,0.121622,0.000000,0.380000,0.481366,0.722222,0.750000,0.500000,0.000000,0.000000,0.345679,0.177083,0.975681,0.330275,0.000000,0.152000,0.500000,0.354197,0.141176,0.147826,0.000000,0.000000,0.923077,0.081731
2,warmup,0.685202,0.473298,0.935574,0.397163,0.000000,0.482014,0.659758,0.665793,0.544776,0.658562,0.000000,0.442177,0.707260,0.186495,0.899461,0.323699,0.000000,0.437908,0.710037,0.818475,0.398907,0.573137,0.000000,0.442177,0.616327,0.281553,0.974708,0.513761,0.000000,0.536000,0.616129,0.561119,0.858824,0.773913,0.000000,0.442177,0.829670,0.139423
3,warmup,0.768724,0.544452,0.971290,0.530769,0.044444,0.622837,0.730897,0.800794,0.675926,0.765237,0.000000,0.368000,0.720195,0.303030,0.971762,0.456954,0.047619,0.548780,0.753425,0.868330,0.557252,0.701138,0.000000,0.446602,0.646288,0.354839,0.970817,0.633028,0.041667,0.720000,0.709677,0.743004,0.858824,0.842236,0.000000,0.312925,0.813187,0.264423
4,warmup,0.801180,0.574671,0.973863,0.490421,0.076923,0.635762,0.724739,0.865028,0.706468,0.829694,0.114286,0.389313,0.729064,0.360494,0.969171,0.421053,0.071429,0.542373,0.787879,0.888889,0.612069,0.833333,0.200000,0.443478,0.660714,0.370558,0.978599,0.587156,0.083333,0.768000,0.670968,0.842415,0.835294,0.826087,0.080000,0.346939,0.813187,0.350962
5,warmup,0.801861,0.594740,0.969201,0.515385,0.103448,0.669118,0.732984,0.854775,0.751269,0.844893,0.105263,0.427419,0.727700,0.435424,0.959048,0.443709,0.088235,0.619048,0.798479,0.920918,0.660714,0.857875,0.153846,0.524752,0.635246,0.353293,0.979572,0.614679,0.125000,0.728000,0.677419,0.797496,0.870588,0.832298,0.080000,0.360544,0.851648,0.567308
6,warmup,0.837267,0.633752,0.975799,0.489083,0.142857,0.680498,0.763385,0.895318,0.843243,0.875077,0.181818,0.467433,0.732824,0.557692,0.971098,0.466667,0.166667,0.706897,0.821561,0.926714,0.780000,0.867073,0.210526,0.535088,0.682464,0.464744,0.980545,0.513761,0.125000,0.656000,0.712903,0.865979,0.917647,0.883230,0.160000,0.414966,0.791209,0.697115
7,warmup,0.839991,0.649757,0.975775,0.548387,0.148148,0.700000,0.741818,0.904974,0.808511,0.877922,0.310345,0.469388,0.737430,0.574380,0.972008,0.489209,0.133333,0.632258,0.850000,0.912425,0.737864,0.919728,0.272727,0.469388,0.750000,0.503623,0.979572,0.623853,0.166667,0.784000,0.658065,0.897644,0.894118,0.839752,0.360000,0.469388,0.725275,0.668269
8,warmup,0.854517,0.665835,0.978661,0.502203,0.127660,0.710204,0.764602,0.917404,0.852273,0.887904,0.349206,0.527331,0.743017,0.629550,0.975822,0.483051,0.130435,0.725000,0.847059,0.918759,0.824176,0.905685,0.289474,0.500000,0.755682,0.567568,0.981518,0.522936,0.125000,0.696000,0.696774,0.916053,0.882353,0.870807,0.440000,0.557823,0.730769,0.706731
9,warmup,0.860418,0.668139,0.982013,0.514019,0.142857,0.730627,0.765101,0.918757,0.853801,0.892634,0.250000,0.552189,0.767263,0.648402,0.981535,0.523810,0.125000,0.678082,0.797203,0.934501,0.848837,0.897114,0.260870,0.546667,0.717703,0.617391,0.982490,0.504587,0.166667,0.792000,0.735484,0.903535,0.858824,0.888199,0.240000,0.557823,0.824176,0.682692
10,warmup,0.862460,0.681508,0.982456,0.520930,0.214286,0.716981,0.773050,0.924755,0.836158,0.899438,0.342857,0.550336,0.755556,0.661290,0.984375,0.528302,0.187500,0.678571,0.858268,0.945385,0.804348,0.904523,0.266667,0.543046,0.764045,0.569444,0.980545,0.513761,0.250000,0.760000,0.703226,0.905007,0.870588,0.894410,0.480000,0.557823,0.747253,0.788462
