round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.480254,0.245754,0.708806,0.087432,0.000000,0.031250,0.242718,0.593423,0.418605,0.395400,0.000000,0.053191,0.391559,0.026667,0.797084,0.108108,0.000000,0.666667,0.243506,0.602428,0.346154,0.353575,0.000000,0.121951,0.248882,0.176471,0.638132,0.073394,0.000000,0.016000,0.241935,0.584683,0.529412,0.448447,0.000000,0.034014,0.917582,0.014423
2,warmup,0.746028,0.478516,0.937170,0.421488,0.000000,0.518750,0.603448,0.819746,0.505576,0.756261,0.000000,0.402878,0.692483,0.084388,0.924314,0.383459,0.000000,0.425641,0.648148,0.832827,0.369565,0.743990,0.000000,0.427481,0.591440,0.344828,0.950389,0.467890,0.000000,0.664000,0.564516,0.807069,0.800000,0.768944,0.000000,0.380952,0.835165,0.048077
3,warmup,0.809805,0.555972,0.967523,0.508475,0.052632,0.650794,0.706503,0.870799,0.631579,0.859639,0.000000,0.436214,0.693023,0.294479,0.964251,0.472441,0.071429,0.645669,0.776062,0.883333,0.503497,0.809211,0.000000,0.552083,0.600806,0.406780,0.970817,0.550459,0.041667,0.656000,0.648387,0.858616,0.847059,0.916770,0.000000,0.360544,0.818681,0.230769
4,warmup,0.835452,0.606533,0.971209,0.500000,0.136364,0.683128,0.731624,0.897851,0.762887,0.888755,0.000000,0.523636,0.725490,0.457447,0.958333,0.440559,0.150000,0.703390,0.778182,0.919691,0.678899,0.865724,0.000000,0.562500,0.654867,0.511905,0.984436,0.577982,0.125000,0.664000,0.690323,0.877025,0.870588,0.913043,0.000000,0.489796,0.813187,0.413462
5,warmup,0.842034,0.629283,0.975869,0.515385,0.264151,0.669173,0.722222,0.903946,0.806818,0.906348,0.000000,0.565517,0.724409,0.497561,0.968391,0.443709,0.241379,0.631206,0.781955,0.914157,0.780220,0.917303,0.000000,0.573427,0.693467,0.504950,0.983463,0.614679,0.291667,0.712000,0.670968,0.893962,0.835294,0.895652,0.000000,0.557823,0.758242,0.490385
6,warmup,0.858148,0.658846,0.975303,0.599156,0.222222,0.694340,0.765343,0.915143,0.820225,0.905146,0.067797,0.634146,0.742515,0.564815,0.971070,0.554688,0.200000,0.657143,0.868852,0.909157,0.784946,0.903465,0.058824,0.650000,0.815789,0.544643,0.979572,0.651376,0.250000,0.736000,0.683871,0.921208,0.858824,0.906832,0.080000,0.619048,0.681319,0.586538
7,warmup,0.866319,0.669828,0.979177,0.549356,0.216216,0.721311,0.736086,0.925505,0.839080,0.910891,0.137931,0.620061,0.782123,0.620192,0.974928,0.516129,0.307692,0.739496,0.829960,0.922458,0.820225,0.907522,0.121212,0.560440,0.795455,0.620192,0.983463,0.587156,0.166667,0.704000,0.661290,0.928571,0.858824,0.914286,0.160000,0.693878,0.769231,0.620192
8,warmup,0.865638,0.681963,0.980507,0.622407,0.290909,0.718147,0.742557,0.926599,0.820225,0.902894,0.161290,0.616949,0.768786,0.632287,0.982422,0.568182,0.258065,0.694030,0.812261,0.914634,0.784946,0.936000,0.135135,0.614865,0.810976,0.592437,0.978599,0.688073,0.333333,0.744000,0.683871,0.938881,0.858824,0.872050,0.200000,0.619048,0.730769,0.677885
9,warmup,0.875851,0.695429,0.977735,0.607143,0.285714,0.709677,0.763251,0.935094,0.819149,0.912658,0.212121,0.642623,0.776536,0.703448,0.973025,0.591304,0.280000,0.715447,0.843750,0.931337,0.747573,0.930323,0.170732,0.620253,0.789773,0.674009,0.982490,0.623853,0.291667,0.704000,0.696774,0.938881,0.905882,0.895652,0.280000,0.666667,0.763736,0.735577
10,warmup,0.883568,0.724310,0.979671,0.628099,0.459016,0.701887,0.751323,0.944241,0.840909,0.920354,0.295082,0.673401,0.779661,0.718072,0.974952,0.571429,0.378378,0.664286,0.828794,0.940789,0.813187,0.936937,0.250000,0.666667,0.802326,0.719807,0.984436,0.697248,0.583333,0.744000,0.687097,0.947717,0.870588,0.904348,0.360000,0.680272,0.758242,0.716346
