round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.292102,0.158750,0.468505,0.188312,0.000000,0.143921,0.340000,0.090054,0.023256,0.000000,0.000000,0.150235,0.500724,0.000000,0.333885,0.114398,0.000000,0.104317,0.277551,0.515385,1.000000,0.000000,0.000000,0.242424,0.339882,0.000000,0.785019,0.532110,0.000000,0.232000,0.438710,0.049337,0.011765,0.000000,0.000000,0.108844,0.950549,0.000000
2,warmup,0.674989,0.440530,0.873301,0.287293,0.000000,0.471850,0.640940,0.708333,0.521739,0.618413,0.000000,0.393162,0.711497,0.059829,0.794892,0.361111,0.000000,0.354839,0.667832,0.815739,0.376963,0.579176,0.000000,0.528736,0.587814,0.269231,0.968872,0.238532,0.000000,0.704000,0.616129,0.625920,0.847059,0.663354,0.000000,0.312925,0.901099,0.033654
3,warmup,0.757603,0.527432,0.952288,0.365591,0.068966,0.557103,0.689024,0.793651,0.710280,0.743783,0.000000,0.455285,0.738041,0.255172,0.953216,0.441558,0.200000,0.427350,0.653179,0.836735,0.589147,0.695887,0.000000,0.565657,0.630350,0.451220,0.951362,0.311927,0.041667,0.800000,0.729032,0.754786,0.894118,0.798758,0.000000,0.380952,0.890110,0.177885
4,warmup,0.783023,0.578786,0.963751,0.352332,0.250000,0.680556,0.708268,0.817337,0.816754,0.791813,0.000000,0.472441,0.739241,0.352941,0.957733,0.404762,0.312500,0.601227,0.685801,0.861338,0.735849,0.748066,0.000000,0.560748,0.685446,0.360000,0.969844,0.311927,0.208333,0.784000,0.732258,0.777614,0.917647,0.840994,0.000000,0.408163,0.802198,0.346154
5,warmup,0.799591,0.608878,0.971596,0.429185,0.320000,0.653465,0.718543,0.843472,0.866667,0.813924,0.043478,0.490975,0.734694,0.420538,0.978304,0.403226,0.307692,0.556180,0.738095,0.849776,0.821053,0.829677,0.047619,0.523077,0.685714,0.427861,0.964981,0.458716,0.333333,0.792000,0.700000,0.837261,0.917647,0.798758,0.040000,0.462585,0.791209,0.413462
6,warmup,0.821153,0.640922,0.971566,0.435897,0.363636,0.676364,0.741935,0.852394,0.886364,0.858683,0.044444,0.569343,0.758794,0.531646,0.962751,0.408000,0.400000,0.620000,0.741935,0.921300,0.857143,0.828902,0.050000,0.614173,0.699074,0.473684,0.980545,0.467890,0.333333,0.744000,0.741935,0.793078,0.917647,0.890683,0.040000,0.530612,0.829670,0.605769
7,warmup,0.835679,0.654110,0.977084,0.456897,0.352941,0.650000,0.756219,0.875380,0.892655,0.875776,0.090909,0.611511,0.757033,0.552916,0.979472,0.430894,0.333333,0.587097,0.778157,0.904239,0.858696,0.875776,0.105263,0.648855,0.708134,0.501961,0.974708,0.486239,0.375000,0.728000,0.735484,0.848306,0.929412,0.875776,0.080000,0.578231,0.813187,0.615385
8,warmup,0.850885,0.668596,0.975586,0.513043,0.355556,0.675958,0.767442,0.895444,0.866310,0.884328,0.085106,0.615385,0.770053,0.618938,0.979412,0.487603,0.380952,0.598765,0.791096,0.908333,0.794118,0.885430,0.090909,0.666667,0.750000,0.595556,0.971790,0.541284,0.333333,0.776000,0.745161,0.882916,0.952941,0.883230,0.080000,0.571429,0.791209,0.644231
9,warmup,0.840445,0.675371,0.974733,0.426667,0.358974,0.674074,0.743034,0.879720,0.908046,0.876347,0.200000,0.677116,0.781003,0.604743,0.973786,0.413793,0.466667,0.627586,0.714286,0.933113,0.887640,0.895078,0.200000,0.627907,0.751269,0.513423,0.975681,0.440367,0.291667,0.728000,0.774194,0.832106,0.929412,0.858385,0.200000,0.734694,0.813187,0.735577
10,warmup,0.851339,0.679547,0.978641,0.493506,0.318182,0.669091,0.766892,0.891354,0.883978,0.891400,0.188679,0.675768,0.779841,0.617234,0.976744,0.467213,0.350000,0.613333,0.804965,0.927548,0.833333,0.901015,0.178571,0.678082,0.753846,0.529210,0.980545,0.522936,0.291667,0.736000,0.732258,0.857879,0.941176,0.881988,0.200000,0.673469,0.807692,0.740385
