round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.430549,0.271397,0.569994,0.343529,0.000000,0.407240,0.230971,0.477850,0.395437,0.103390,0.000000,0.025974,0.702381,0.000000,0.399531,0.231013,0.000000,0.468750,0.619718,0.737327,0.292135,0.162667,0.000000,0.285714,0.766234,0.000000,0.994163,0.669725,0.000000,0.360000,0.141935,0.353461,0.611765,0.075776,0.000000,0.013605,0.648352,0.000000
2,warmup,0.742624,0.483360,0.922145,0.355330,0.000000,0.548913,0.714765,0.809781,0.506329,0.705120,0.000000,0.356589,0.726316,0.155039,0.885407,0.397727,0.000000,0.415638,0.744755,0.791286,0.394737,0.737127,0.000000,0.414414,0.696970,0.400000,0.962062,0.321101,0.000000,0.808000,0.687097,0.829161,0.705882,0.675776,0.000000,0.312925,0.758242,0.096154
3,warmup,0.788924,0.553116,0.959164,0.401869,0.000000,0.649180,0.753532,0.831567,0.576744,0.801876,0.057143,0.481481,0.729167,0.395664,0.936920,0.409524,0.000000,0.550000,0.733945,0.890664,0.476923,0.759156,0.100000,0.528455,0.693069,0.453416,0.982490,0.394495,0.000000,0.792000,0.774194,0.779823,0.729412,0.849689,0.040000,0.442177,0.769231,0.350962
4,warmup,0.808897,0.591054,0.969871,0.384314,0.076923,0.673611,0.772093,0.859277,0.691892,0.844140,0.085714,0.508711,0.751381,0.474725,0.953904,0.335616,0.500000,0.595092,0.743284,0.921585,0.640000,0.847309,0.066667,0.521429,0.755556,0.437247,0.986381,0.449541,0.041667,0.776000,0.803226,0.804860,0.752941,0.840994,0.120000,0.496599,0.747253,0.519231
5,warmup,0.837721,0.619748,0.975024,0.463415,0.066667,0.657627,0.798680,0.896398,0.777202,0.873006,0.126582,0.507246,0.725076,0.570048,0.962998,0.416058,0.166667,0.570588,0.817568,0.904120,0.694444,0.897638,0.092593,0.542636,0.805369,0.572816,0.987354,0.522936,0.041667,0.776000,0.780645,0.888807,0.882353,0.849689,0.200000,0.476190,0.659341,0.567308
6,warmup,0.843395,0.623947,0.977284,0.480000,0.000000,0.624204,0.801282,0.900637,0.810811,0.873971,0.138889,0.525926,0.725664,0.628702,0.971182,0.465517,0.000000,0.518519,0.796178,0.917494,0.750000,0.891473,0.106383,0.577236,0.783439,0.597403,0.983463,0.495413,0.000000,0.784000,0.806452,0.884389,0.882353,0.857143,0.200000,0.482993,0.675824,0.663462
7,warmup,0.856105,0.658615,0.964371,0.463054,0.121212,0.661871,0.806061,0.913125,0.853801,0.886044,0.208955,0.586751,0.764873,0.673267,0.942433,0.500000,0.222222,0.601307,0.760000,0.933128,0.848837,0.914135,0.166667,0.547059,0.789474,0.693878,0.987354,0.431193,0.083333,0.736000,0.858065,0.893962,0.858824,0.859627,0.280000,0.632653,0.741758,0.653846
8,warmup,0.869950,0.677325,0.974903,0.513514,0.111111,0.711111,0.822764,0.922791,0.836957,0.896855,0.233766,0.588629,0.769231,0.746269,0.967433,0.504425,0.166667,0.662069,0.829508,0.930389,0.777778,0.908280,0.173077,0.578947,0.798817,0.773196,0.982490,0.522936,0.083333,0.768000,0.816129,0.915317,0.905882,0.885714,0.360000,0.598639,0.741758,0.721154
9,warmup,0.858375,0.670675,0.969813,0.454148,0.136364,0.654804,0.817337,0.907855,0.845714,0.891875,0.272727,0.601266,0.782609,0.713592,0.955619,0.433333,0.150000,0.589744,0.785714,0.931783,0.822222,0.919525,0.219512,0.562130,0.828221,0.720588,0.984436,0.477064,0.125000,0.736000,0.851613,0.885125,0.870588,0.865839,0.360000,0.646259,0.741758,0.706731
10,warmup,0.871766,0.677838,0.980126,0.510638,0.100000,0.694981,0.832808,0.921003,0.836158,0.906329,0.231884,0.606667,0.788235,0.725225,0.976812,0.476190,0.125000,0.671642,0.814815,0.936786,0.804348,0.923871,0.181818,0.594771,0.848101,0.682203,0.983463,0.550459,0.083333,0.720000,0.851613,0.905744,0.870588,0.889441,0.320000,0.619048,0.736264,0.774038
