round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.460281,0.317732,0.641180,0.234742,0.000000,0.360515,0.493870,0.297619,0.509615,0.400433,0.000000,0.173516,0.603053,0.098246,0.489253,0.240385,0.000000,0.388889,0.540230,0.776398,0.430894,0.354746,0.000000,0.263889,0.461988,0.181818,0.929961,0.229358,0.000000,0.336000,0.454839,0.184094,0.623529,0.459627,0.000000,0.129252,0.868132,0.067308
2,warmup,0.664094,0.458798,0.888594,0.396396,0.000000,0.443914,0.677656,0.648239,0.532258,0.635444,0.044444,0.364407,0.724051,0.150171,0.814425,0.389381,0.000000,0.316327,0.783898,0.821469,0.404908,0.555866,0.050000,0.483146,0.671362,0.258824,0.977626,0.403670,0.000000,0.744000,0.596774,0.535346,0.776471,0.741615,0.040000,0.292517,0.785714,0.105769
3,warmup,0.734907,0.517064,0.961151,0.409302,0.000000,0.511749,0.720000,0.723057,0.618182,0.748580,0.068966,0.359833,0.728643,0.355301,0.947966,0.415094,0.000000,0.379845,0.781132,0.867147,0.503704,0.640459,0.060606,0.467391,0.671296,0.439716,0.974708,0.403670,0.000000,0.784000,0.667742,0.620029,0.800000,0.900621,0.080000,0.292517,0.796703,0.298077
4,warmup,0.783704,0.556691,0.967680,0.381443,0.000000,0.600639,0.749568,0.808989,0.692308,0.804560,0.096774,0.413223,0.721228,0.443878,0.959809,0.435294,0.000000,0.500000,0.806691,0.888889,0.585366,0.714561,0.081081,0.526316,0.674641,0.472826,0.975681,0.339450,0.000000,0.752000,0.700000,0.742268,0.847059,0.920497,0.120000,0.340136,0.774725,0.418269
5,warmup,0.815933,0.591631,0.975350,0.475728,0.000000,0.554622,0.766323,0.860592,0.778947,0.848627,0.135593,0.424490,0.728232,0.551069,0.969260,0.505155,0.000000,0.426724,0.819853,0.913223,0.704762,0.801325,0.117647,0.530612,0.700508,0.544601,0.981518,0.449541,0.000000,0.792000,0.719355,0.813697,0.870588,0.901863,0.160000,0.353741,0.758242,0.557692
6,warmup,0.806854,0.608093,0.973025,0.464455,0.000000,0.627586,0.776068,0.831880,0.800000,0.865511,0.215385,0.521429,0.734300,0.487479,0.963740,0.480392,0.000000,0.551515,0.825455,0.953378,0.740000,0.834101,0.175000,0.548872,0.655172,0.373402,0.982490,0.449541,0.000000,0.728000,0.732258,0.737850,0.870588,0.899379,0.280000,0.496599,0.835165,0.701923
7,warmup,0.827054,0.633804,0.974903,0.454976,0.000000,0.647687,0.778360,0.862651,0.825397,0.863717,0.294118,0.584615,0.767624,0.551601,0.967433,0.470588,0.000000,0.583333,0.847909,0.948763,0.750000,0.822472,0.232558,0.672566,0.731343,0.437853,0.982490,0.440367,0.000000,0.728000,0.719355,0.790869,0.917647,0.909317,0.400000,0.517007,0.807692,0.745192
8,warmup,0.852020,0.653750,0.977218,0.488479,0.066667,0.659498,0.781690,0.900612,0.835165,0.893538,0.254545,0.600760,0.760417,0.626415,0.973913,0.490741,0.166667,0.597403,0.860465,0.936407,0.783505,0.885366,0.233333,0.681034,0.722772,0.515528,0.980545,0.486239,0.041667,0.736000,0.716129,0.867452,0.894118,0.901863,0.280000,0.537415,0.802198,0.798077
9,warmup,0.862460,0.677544,0.974806,0.487179,0.129032,0.674157,0.829508,0.907422,0.849162,0.897959,0.313725,0.630435,0.774536,0.662602,0.971042,0.456000,0.285714,0.633803,0.843333,0.944268,0.808511,0.894089,0.307692,0.674419,0.748718,0.573944,0.978599,0.522936,0.083333,0.720000,0.816129,0.873343,0.894118,0.901863,0.320000,0.591837,0.802198,0.783654
10,warmup,0.865865,0.692194,0.977605,0.500000,0.176471,0.685714,0.821963,0.905369,0.860335,0.902589,0.339623,0.661922,0.798956,0.675781,0.978558,0.486957,0.300000,0.619355,0.848797,0.952071,0.819149,0.895961,0.321429,0.694030,0.761194,0.569079,0.976654,0.513761,0.125000,0.768000,0.796774,0.863034,0.905882,0.909317,0.360000,0.632653,0.840659,0.831731
