round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.394462,0.241899,0.526918,0.233333,0.000000,0.312195,0.405498,0.360991,0.343096,0.012315,0.000000,0.025000,0.580122,0.103321,0.359602,0.183246,0.000000,0.400000,0.433824,0.672691,0.266234,0.714286,0.000000,0.153846,0.459807,0.222222,0.985409,0.321101,0.000000,0.256000,0.380645,0.246686,0.482353,0.006211,0.000000,0.013605,0.785714,0.067308
2,warmup,0.643441,0.446516,0.797911,0.342857,0.000000,0.561290,0.692180,0.696543,0.627803,0.498173,0.000000,0.347826,0.683438,0.110169,0.679671,0.356436,0.000000,0.470270,0.714777,0.828426,0.507246,0.488650,0.000000,0.481928,0.552542,0.464286,0.965953,0.330275,0.000000,0.696000,0.670968,0.600884,0.823529,0.508075,0.000000,0.272109,0.895604,0.062500
3,warmup,0.768044,0.523981,0.936817,0.338798,0.054054,0.616279,0.721831,0.831549,0.728972,0.745939,0.000000,0.379845,0.715262,0.218430,0.915506,0.418919,0.076923,0.484018,0.794574,0.806787,0.604651,0.782016,0.000000,0.441441,0.610895,0.376471,0.959144,0.284404,0.041667,0.848000,0.661290,0.857879,0.917647,0.713043,0.000000,0.333333,0.862637,0.153846
4,warmup,0.809578,0.584442,0.959420,0.410000,0.000000,0.664596,0.742373,0.862989,0.840909,0.818976,0.055556,0.513514,0.759494,0.385475,0.952975,0.450549,0.000000,0.543147,0.782143,0.856418,0.813187,0.823087,0.090909,0.510067,0.704225,0.460000,0.965953,0.376147,0.000000,0.856000,0.706452,0.869661,0.870588,0.814907,0.040000,0.517007,0.824176,0.331731
5,warmup,0.826827,0.624550,0.970789,0.457143,0.176471,0.666667,0.722022,0.873293,0.849162,0.849494,0.055556,0.588957,0.787565,0.497487,0.971735,0.475248,0.300000,0.549223,0.819672,0.900626,0.808511,0.815068,0.090909,0.536313,0.745098,0.521053,0.969844,0.440367,0.125000,0.848000,0.645161,0.847570,0.894118,0.886957,0.040000,0.653061,0.835165,0.475962
6,warmup,0.846800,0.643753,0.973710,0.461538,0.171429,0.677316,0.747764,0.899586,0.852273,0.873153,0.057143,0.608108,0.789744,0.613272,0.974659,0.432000,0.272727,0.563830,0.839357,0.919293,0.824176,0.865690,0.100000,0.604027,0.740385,0.585153,0.972763,0.495413,0.125000,0.848000,0.674194,0.880707,0.882353,0.880745,0.040000,0.612245,0.846154,0.644231
7,warmup,0.859510,0.652300,0.975231,0.448598,0.102564,0.697368,0.789286,0.906880,0.862069,0.881217,0.060606,0.661922,0.785000,0.656863,0.973812,0.457143,0.133333,0.592179,0.884000,0.937156,0.842697,0.832965,0.125000,0.694030,0.720183,0.670000,0.976654,0.440367,0.083333,0.848000,0.712903,0.878498,0.882353,0.935404,0.040000,0.632653,0.862637,0.644231
8,warmup,0.872674,0.672277,0.980601,0.512821,0.114286,0.704626,0.802065,0.921248,0.867470,0.906329,0.117647,0.677524,0.786967,0.675737,0.977756,0.480000,0.181818,0.634615,0.859779,0.929535,0.888889,0.923871,0.222222,0.650000,0.723502,0.639485,0.983463,0.550459,0.083333,0.792000,0.751613,0.913108,0.847059,0.889441,0.080000,0.707483,0.862637,0.716346
9,warmup,0.877440,0.686276,0.981589,0.523605,0.117647,0.709220,0.797872,0.923656,0.880952,0.910549,0.200000,0.677852,0.793970,0.718404,0.977799,0.491935,0.200000,0.636943,0.885827,0.943889,0.891566,0.904412,0.266667,0.668874,0.731481,0.666667,0.985409,0.559633,0.083333,0.800000,0.725806,0.904271,0.870588,0.916770,0.160000,0.687075,0.868132,0.778846
10,warmup,0.877213,0.675389,0.980658,0.557377,0.121212,0.706714,0.775583,0.928119,0.905882,0.910457,0.058824,0.655629,0.781095,0.723112,0.975000,0.503704,0.222222,0.632911,0.874494,0.938960,0.905882,0.917929,0.111111,0.638710,0.713636,0.689956,0.986381,0.623853,0.083333,0.800000,0.696774,0.917526,0.905882,0.903106,0.040000,0.673469,0.862637,0.759615
