round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.430776,0.271971,0.570312,0.343529,0.000000,0.405405,0.234987,0.477850,0.400000,0.103215,0.000000,0.025974,0.702381,0.000000,0.399844,0.231013,0.000000,0.463918,0.616438,0.737327,0.297143,0.161804,0.000000,0.285714,0.766234,0.000000,0.994163,0.669725,0.000000,0.360000,0.145161,0.353461,0.611765,0.075776,0.000000,0.013605,0.648352,0.000000
2,warmup,0.732637,0.477138,0.910434,0.346535,0.000000,0.518892,0.697521,0.808449,0.521739,0.683377,0.000000,0.336000,0.731070,0.171642,0.866432,0.376344,0.000000,0.378676,0.715254,0.799712,0.413793,0.728551,0.000000,0.407767,0.696517,0.383333,0.959144,0.321101,0.000000,0.824000,0.680645,0.817378,0.705882,0.643478,0.000000,0.285714,0.769231,0.110577
3,warmup,0.790513,0.555233,0.958709,0.407583,0.000000,0.666667,0.747664,0.834183,0.583333,0.803048,0.055556,0.485075,0.722078,0.398907,0.936052,0.421569,0.000000,0.571429,0.722892,0.891869,0.480916,0.760266,0.090909,0.537190,0.684729,0.462025,0.982490,0.394495,0.000000,0.800000,0.774194,0.783505,0.741176,0.850932,0.040000,0.442177,0.763736,0.350962
4,warmup,0.805039,0.589185,0.972557,0.401544,0.074074,0.662069,0.763077,0.855784,0.690722,0.834891,0.090909,0.508834,0.737127,0.478632,0.962822,0.346667,0.333333,0.581818,0.729412,0.926244,0.614679,0.837500,0.073171,0.529412,0.727273,0.430769,0.982490,0.477064,0.041667,0.768000,0.800000,0.795287,0.788235,0.832298,0.120000,0.489796,0.747253,0.538462
5,warmup,0.839991,0.621882,0.975374,0.434389,0.068966,0.682927,0.799337,0.898305,0.756477,0.871401,0.125000,0.535593,0.728863,0.585956,0.968360,0.428571,0.200000,0.604938,0.822526,0.898968,0.675926,0.898417,0.090909,0.533784,0.776398,0.590244,0.982490,0.440367,0.041667,0.784000,0.777419,0.897644,0.858824,0.845963,0.200000,0.537415,0.686813,0.581731
6,warmup,0.842261,0.633374,0.978166,0.469136,0.068966,0.636656,0.805873,0.897455,0.843931,0.873651,0.155844,0.510638,0.734328,0.625850,0.975799,0.425373,0.200000,0.532258,0.815182,0.912481,0.829545,0.893506,0.115385,0.533333,0.803922,0.592275,0.980545,0.522936,0.041667,0.792000,0.796774,0.882916,0.858824,0.854658,0.240000,0.489796,0.675824,0.663462
7,warmup,0.858829,0.656824,0.969407,0.478469,0.125000,0.666667,0.809892,0.916293,0.847458,0.890446,0.155844,0.593548,0.734694,0.694175,0.953008,0.500000,0.250000,0.626761,0.777448,0.930197,0.815217,0.913725,0.115385,0.564417,0.782609,0.700980,0.986381,0.458716,0.083333,0.712000,0.845161,0.902798,0.882353,0.868323,0.240000,0.625850,0.692308,0.687500
8,warmup,0.861099,0.662578,0.971675,0.458874,0.102564,0.669065,0.819512,0.912346,0.842697,0.894637,0.194444,0.592105,0.764368,0.728643,0.959242,0.434426,0.133333,0.607843,0.826230,0.924414,0.806452,0.908974,0.148936,0.573248,0.801205,0.763158,0.984436,0.486239,0.083333,0.744000,0.812903,0.900589,0.882353,0.880745,0.280000,0.612245,0.730769,0.697115
9,warmup,0.864730,0.668660,0.979197,0.468619,0.139535,0.664179,0.821830,0.915267,0.815217,0.902857,0.225352,0.596026,0.760479,0.735363,0.974013,0.430769,0.157895,0.622378,0.817891,0.928085,0.757576,0.923377,0.173913,0.580645,0.835526,0.716895,0.984436,0.513761,0.125000,0.712000,0.825806,0.902798,0.882353,0.883230,0.320000,0.612245,0.697802,0.754808
10,warmup,0.865865,0.675444,0.980639,0.463519,0.150000,0.676806,0.809091,0.917135,0.853801,0.901282,0.253968,0.600000,0.779456,0.719626,0.975915,0.435484,0.187500,0.644928,0.762857,0.934301,0.848837,0.931126,0.210526,0.540984,0.865772,0.700000,0.985409,0.495413,0.125000,0.712000,0.861290,0.900589,0.858824,0.873292,0.320000,0.673469,0.708791,0.740385
11,warmup,0.880844,0.702766,0.982507,0.526316,0.235294,0.700000,0.836767,0.928833,0.828729,0.908053,0.290323,0.639731,0.789318,0.767327,0.981553,0.504202,0.222222,0.674074,0.822430,0.925439,0.781250,0.927461,0.243243,0.633333,0.858065,0.790816,0.983463,0.550459,0.250000,0.728000,0.851613,0.932253,0.882353,0.889441,0.360000,0.646259,0.730769,0.745192
12,warmup,0.882206,0.706110,0.983001,0.504505,0.285714,0.694340,0.848580,0.927697,0.839779,0.912683,0.271186,0.635220,0.808023,0.762590,0.981571,0.495575,0.333333,0.657143,0.830247,0.934279,0.791667,0.937173,0.235294,0.590643,0.844311,0.760766,0.984436,0.513761,0.250000,0.736000,0.867742,0.921208,0.894118,0.889441,0.320000,0.687075,0.774725,0.764423
13,warmup,0.886518,0.715213,0.983479,0.533333,0.300000,0.702509,0.852090,0.930302,0.858757,0.918239,0.268657,0.638710,0.823864,0.772616,0.982524,0.517241,0.375000,0.636364,0.849359,0.941887,0.826087,0.929936,0.214286,0.607362,0.852941,0.786070,0.984436,0.550459,0.250000,0.784000,0.854839,0.918999,0.894118,0.906832,0.360000,0.673469,0.796703,0.759615
14,warmup,0.888107,0.722219,0.984915,0.497854,0.333333,0.712644,0.847826,0.931009,0.860465,0.920411,0.312500,0.643312,0.830084,0.792271,0.985394,0.467742,0.388889,0.683824,0.817365,0.937967,0.850575,0.952191,0.256410,0.604790,0.841808,0.796117,0.984436,0.532110,0.291667,0.744000,0.880645,0.924153,0.870588,0.890683,0.400000,0.687075,0.818681,0.788462
15,warmup,0.897413,0.734899,0.985423,0.576744,0.333333,0.747170,0.871795,0.938416,0.870588,0.924051,0.305085,0.655629,0.812500,0.798054,0.984466,0.584906,0.333333,0.707143,0.866242,0.934307,0.870588,0.941935,0.264706,0.638710,0.841176,0.807882,0.986381,0.568807,0.333333,0.792000,0.877419,0.942563,0.870588,0.906832,0.360000,0.673469,0.785714,0.788462
16,warmup,0.898094,0.735350,0.986874,0.595556,0.318182,0.737643,0.865913,0.939794,0.852273,0.923750,0.327869,0.673611,0.819484,0.783251,0.986395,0.577586,0.350000,0.702899,0.867314,0.937042,0.824176,0.929560,0.277778,0.687943,0.856287,0.803030,0.987354,0.614679,0.291667,0.776000,0.864516,0.942563,0.882353,0.918012,0.400000,0.659864,0.785714,0.764423
17,warmup,0.903541,0.747347,0.987342,0.601770,0.355556,0.752941,0.872786,0.945120,0.852273,0.925355,0.357143,0.682594,0.834320,0.800971,0.988304,0.581197,0.380952,0.738462,0.871383,0.945468,0.824176,0.919118,0.322581,0.684932,0.903846,0.808824,0.986381,0.623853,0.333333,0.768000,0.874194,0.944772,0.882353,0.931677,0.400000,0.680272,0.774725,0.793269
18,warmup,0.901498,0.745895,0.985902,0.599190,0.340426,0.741313,0.864238,0.944465,0.853933,0.930556,0.375000,0.687075,0.815249,0.813397,0.985423,0.536232,0.347826,0.716418,0.887755,0.943424,0.817204,0.946085,0.307692,0.687075,0.874214,0.809524,0.986381,0.678899,0.333333,0.768000,0.841935,0.945508,0.894118,0.915528,0.480000,0.687075,0.763736,0.817308
