round,phase,accuracy,f1_macro,f1_Adware,f1_Backdoor,f1_FileInfector,f1_PUA,f1_Ransomware,f1_Riskware,f1_Scareware,f1_Trojan,f1_Trojan_Banker,f1_Trojan_Dropper,f1_Trojan_SMS,f1_Trojan_Spy,precision_Adware,precision_Backdoor,precision_FileInfector,precision_PUA,precision_Ransomware,precision_Riskware,precision_Scareware,precision_Trojan,precision_Trojan_Banker,precision_Trojan_Dropper,precision_Trojan_SMS,precision_Trojan_Spy,recall_Adware,recall_Backdoor,recall_FileInfector,recall_PUA,recall_Ransomware,recall_Riskware,recall_Scareware,recall_Trojan,recall_Trojan_Banker,recall_Trojan_Dropper,recall_Trojan_SMS,recall_Trojan_Spy
1,warmup,0.335679,0.197316,0.160494,0.000000,0.000000,0.306878,0.340426,0.339580,0.162602,0.424818,0.000000,0.111650,0.521341,0.000000,0.858491,0.000000,0.000000,0.453125,0.377953,0.741935,0.263158,0.274071,0.000000,0.086792,0.360759,0.000000,0.088521,0.000000,0.000000,0.232000,0.309677,0.220177,0.117647,0.944099,0.000000,0.156463,0.939560,0.000000
2,warmup,0.604403,0.396915,0.739311,0.319249,0.000000,0.526316,0.621438,0.728048,0.567442,0.348854,0.000000,0.199052,0.654691,0.058577,0.604954,0.326923,0.000000,0.446927,0.536300,0.864372,0.469231,0.430657,0.000000,0.328125,0.514107,0.225806,0.950389,0.311927,0.000000,0.640000,0.738710,0.628866,0.717647,0.293168,0.000000,0.142857,0.901099,0.033654
3,warmup,0.765774,0.521175,0.929924,0.403292,0.000000,0.600639,0.691131,0.844393,0.626866,0.767241,0.057143,0.337449,0.706935,0.289086,0.905904,0.365672,0.000000,0.500000,0.656977,0.892535,0.543103,0.760684,0.100000,0.427083,0.596226,0.374046,0.955253,0.449541,0.000000,0.752000,0.729032,0.801178,0.741176,0.773913,0.040000,0.278912,0.868132,0.235577
4,warmup,0.795960,0.549116,0.941948,0.393162,0.076923,0.610932,0.740984,0.866591,0.691489,0.821867,0.000000,0.380165,0.735849,0.329480,0.907942,0.368000,0.500000,0.510753,0.753333,0.895522,0.631068,0.812880,0.000000,0.484211,0.644628,0.413043,0.978599,0.422018,0.041667,0.760000,0.729032,0.839470,0.764706,0.831056,0.000000,0.312925,0.857143,0.274038
5,warmup,0.817975,0.572857,0.965980,0.421525,0.055556,0.627586,0.746501,0.885519,0.759036,0.856258,0.000000,0.362069,0.720183,0.474074,0.951841,0.412281,0.083333,0.551515,0.720721,0.912500,0.777778,0.854141,0.000000,0.494118,0.618110,0.487310,0.980545,0.431193,0.041667,0.728000,0.774194,0.860088,0.741176,0.858385,0.000000,0.285714,0.862637,0.461538
6,warmup,0.835906,0.601459,0.978495,0.466368,0.090909,0.632911,0.755633,0.912281,0.800000,0.868188,0.042553,0.421875,0.720000,0.528302,0.983301,0.456140,0.100000,0.523560,0.816479,0.905660,0.825000,0.886158,0.045455,0.495413,0.660550,0.518519,0.973735,0.477064,0.083333,0.800000,0.703226,0.918999,0.776471,0.850932,0.040000,0.367347,0.791209,0.538462
7,warmup,0.852020,0.644448,0.974384,0.525424,0.171429,0.631579,0.780731,0.918778,0.819277,0.892288,0.142857,0.536232,0.744063,0.596330,0.968300,0.488189,0.272727,0.536313,0.804795,0.929864,0.839506,0.916230,0.129032,0.573643,0.715736,0.570175,0.980545,0.568807,0.125000,0.768000,0.758065,0.907953,0.800000,0.869565,0.160000,0.503401,0.774725,0.625000
8,warmup,0.867453,0.663321,0.977129,0.523605,0.130435,0.676364,0.801997,0.932988,0.852071,0.901181,0.185185,0.553506,0.754098,0.671296,0.977605,0.491935,0.136364,0.620000,0.828179,0.938198,0.857143,0.901741,0.172414,0.604839,0.750000,0.647321,0.976654,0.559633,0.125000,0.744000,0.777419,0.927835,0.847059,0.900621,0.200000,0.510204,0.758242,0.697115
9,warmup,0.877213,0.683775,0.981463,0.502128,0.200000,0.674157,0.809061,0.940007,0.850299,0.916927,0.280702,0.574803,0.778711,0.697039,0.984344,0.468254,0.192308,0.633803,0.811688,0.939662,0.865854,0.922111,0.250000,0.682243,0.794286,0.662338,0.978599,0.541284,0.208333,0.720000,0.806452,0.940353,0.835294,0.911801,0.320000,0.496599,0.763736,0.735577
10,warmup,0.882206,0.697322,0.980873,0.539130,0.160000,0.695035,0.823333,0.941776,0.860465,0.914611,0.352941,0.607692,0.769663,0.722348,0.989120,0.512397,0.153846,0.624204,0.851724,0.930935,0.850575,0.931701,0.346154,0.699115,0.787356,0.680851,0.972763,0.568807,0.166667,0.784000,0.796774,0.952872,0.870588,0.898137,0.360000,0.537415,0.752747,0.769231
11,warmup,0.891058,0.709632,0.982507,0.551724,0.136364,0.718147,0.823339,0.950495,0.867470,0.922882,0.392857,0.635379,0.782123,0.752294,0.981553,0.520325,0.150000,0.694030,0.827362,0.946676,0.888889,0.939511,0.354839,0.676923,0.795455,0.719298,0.983463,0.587156,0.125000,0.744000,0.819355,0.954345,0.847059,0.906832,0.440000,0.598639,0.769231,0.788462
12,warmup,0.896051,0.720821,0.986355,0.569038,0.190476,0.715867,0.823910,0.955588,0.862275,0.928526,0.387097,0.677852,0.786127,0.766744,0.988281,0.523077,0.222222,0.664384,0.825243,0.960565,0.878049,0.945876,0.324324,0.668874,0.829268,0.737778,0.984436,0.623853,0.166667,0.776000,0.822581,0.950663,0.847059,0.911801,0.480000,0.687075,0.747253,0.798077
13,warmup,0.900590,0.722021,0.985409,0.579832,0.170213,0.704545,0.829421,0.959701,0.862275,0.937107,0.350877,0.715867,0.809917,0.759091,0.985409,0.534884,0.173913,0.669065,0.805471,0.972769,0.878049,0.949045,0.312500,0.782258,0.812155,0.719828,0.985409,0.633028,0.166667,0.744000,0.854839,0.946981,0.847059,0.925466,0.400000,0.659864,0.807692,0.802885
14,warmup,0.904448,0.741485,0.984390,0.564516,0.217391,0.725869,0.837920,0.960923,0.883436,0.942514,0.480000,0.730496,0.814607,0.755760,0.987280,0.503597,0.227273,0.701493,0.796512,0.971407,0.923077,0.958869,0.480000,0.762963,0.833333,0.725664,0.981518,0.642202,0.208333,0.752000,0.883871,0.950663,0.847059,0.926708,0.480000,0.700680,0.796703,0.788462
15,warmup,0.910576,0.745330,0.988797,0.559322,0.297872,0.724638,0.853583,0.966654,0.872727,0.943513,0.391304,0.742647,0.817680,0.785219,0.990244,0.519685,0.304348,0.662252,0.825301,0.983982,0.900000,0.942928,0.428571,0.808000,0.822222,0.755556,0.987354,0.605505,0.291667,0.800000,0.883871,0.949926,0.847059,0.944099,0.360000,0.687075,0.813187,0.817308
16,warmup,0.916931,0.759789,0.987811,0.641026,0.292683,0.739623,0.848297,0.968889,0.875740,0.948028,0.416667,0.781362,0.822281,0.795062,0.990225,0.600000,0.352941,0.700000,0.815476,0.974665,0.880952,0.955808,0.434783,0.825758,0.794872,0.817259,0.985409,0.688073,0.250000,0.784000,0.883871,0.963181,0.870588,0.940373,0.400000,0.741497,0.851648,0.774038
17,warmup,0.915797,0.762977,0.987787,0.635983,0.301887,0.738806,0.854003,0.969429,0.840237,0.947302,0.472727,0.784722,0.832370,0.790476,0.992149,0.584615,0.275862,0.692308,0.831804,0.969786,0.845238,0.968831,0.433333,0.801418,0.878049,0.783019,0.983463,0.697248,0.333333,0.792000,0.877419,0.969072,0.835294,0.926708,0.520000,0.768707,0.791209,0.798077
18,warmup,0.919428,0.774107,0.987230,0.650407,0.347826,0.732824,0.861199,0.967432,0.869048,0.949658,0.470588,0.797153,0.848315,0.807601,0.997024,0.583942,0.363636,0.700730,0.842593,0.972470,0.879518,0.950249,0.461538,0.835821,0.867816,0.798122,0.977626,0.733945,0.333333,0.768000,0.880645,0.962445,0.858824,0.949068,0.480000,0.761905,0.829670,0.817308
19,warmup,0.921698,0.777490,0.988819,0.630252,0.346154,0.723549,0.884244,0.969072,0.870588,0.951664,0.510638,0.815094,0.827778,0.812030,0.988338,0.581395,0.321429,0.630952,0.881410,0.969072,0.870588,0.961929,0.545455,0.915254,0.837079,0.848168,0.989300,0.688073,0.375000,0.848000,0.887097,0.969072,0.870588,0.941615,0.480000,0.734694,0.818681,0.778846
20,warmup,0.923967,0.777912,0.988281,0.654867,0.360000,0.748201,0.879747,0.967979,0.886228,0.951128,0.409091,0.832117,0.839572,0.817734,0.992157,0.632479,0.346154,0.679739,0.863354,0.967623,0.902439,0.959545,0.473684,0.897638,0.817708,0.838384,0.984436,0.678899,0.375000,0.832000,0.896774,0.968336,0.870588,0.942857,0.360000,0.775510,0.862637,0.798077
21,phase2,0.925556,0.790752,0.986732,0.683544,0.380952,0.757353,0.889610,0.969407,0.882353,0.956740,0.491803,0.828767,0.827195,0.834568,0.997021,0.632812,0.307692,0.700680,0.895425,0.970480,0.882353,0.965823,0.416667,0.834483,0.853801,0.857868,0.976654,0.743119,0.500000,0.824000,0.883871,0.968336,0.882353,0.947826,0.600000,0.823129,0.802198,0.812500
22,phase2,0.928961,0.808004,0.988731,0.698413,0.465116,0.768061,0.872786,0.970523,0.899408,0.953710,0.560000,0.819113,0.864865,0.835322,0.996051,0.615385,0.526316,0.731884,0.871383,0.971239,0.904762,0.974093,0.560000,0.821918,0.851064,0.829384,0.981518,0.807339,0.416667,0.808000,0.874194,0.969809,0.894118,0.934161,0.560000,0.816327,0.879121,0.841346
23,phase2,0.932365,0.792966,0.990253,0.713656,0.311111,0.749117,0.909968,0.971279,0.876543,0.963750,0.510638,0.837370,0.846154,0.835749,0.992188,0.686441,0.333333,0.670886,0.907051,0.984127,0.922078,0.969811,0.545455,0.852113,0.793269,0.839806,0.988327,0.743119,0.291667,0.848000,0.912903,0.958763,0.835294,0.957764,0.480000,0.823129,0.906593,0.831731
24,phase2,0.936450,0.811304,0.989247,0.717949,0.412698,0.779412,0.913821,0.972633,0.908046,0.966080,0.510638,0.862191,0.849162,0.853774,0.994106,0.672000,0.333333,0.721088,0.921311,0.976969,0.887640,0.977128,0.545455,0.897059,0.863636,0.837963,0.984436,0.770642,0.541667,0.848000,0.906452,0.968336,0.929412,0.955280,0.480000,0.829932,0.835165,0.870192
25,phase2,0.892646,0.763451,0.953717,0.661654,0.347826,0.758065,0.797297,0.956425,0.912500,0.892833,0.481481,0.787645,0.822222,0.789744,0.918092,0.560510,0.363636,0.764228,0.686047,0.967596,0.973333,0.990909,0.448276,0.910714,0.831461,0.846154,0.992218,0.807339,0.333333,0.752000,0.951613,0.945508,0.858824,0.812422,0.520000,0.693878,0.813187,0.740385
26,phase2,0.934635,0.803799,0.988830,0.704348,0.388889,0.768657,0.912052,0.971407,0.883436,0.967264,0.541667,0.862191,0.845771,0.811083,0.987391,0.669421,0.583333,0.720280,0.921053,0.979775,0.923077,0.961916,0.565217,0.897059,0.772727,0.851852,0.990272,0.743119,0.291667,0.824000,0.903226,0.963181,0.847059,0.972671,0.520000,0.829932,0.934066,0.774038
27,phase2,0.907853,0.778536,0.988258,0.694215,0.315789,0.803347,0.786189,0.967112,0.887574,0.894809,0.555556,0.818182,0.825581,0.805825,0.994094,0.631579,0.428571,0.842105,0.668172,0.949610,0.892857,0.993930,0.517241,0.841727,0.876543,0.813725,0.982490,0.770642,0.250000,0.768000,0.954839,0.985272,0.882353,0.813665,0.600000,0.795918,0.780220,0.798077
28,phase2,0.936904,0.815525,0.988731,0.724891,0.470588,0.797048,0.904762,0.972714,0.905882,0.966123,0.500000,0.870175,0.846361,0.839024,0.996051,0.691667,0.444444,0.739726,0.890625,0.974151,0.905882,0.975919,0.521739,0.898551,0.830688,0.851485,0.981518,0.761468,0.500000,0.864000,0.919355,0.971281,0.905882,0.956522,0.480000,0.843537,0.862637,0.826923
29,phase2,0.924421,0.799599,0.986248,0.672646,0.444444,0.796680,0.866071,0.969080,0.872727,0.953414,0.571429,0.836237,0.816568,0.809639,0.996032,0.657895,0.358974,0.827586,0.803867,0.957584,0.900000,0.980315,0.516129,0.857143,0.884615,0.811594,0.976654,0.688073,0.583333,0.768000,0.938710,0.980854,0.847059,0.927950,0.640000,0.816327,0.758242,0.807692
30,phase2,0.933046,0.801246,0.989331,0.678414,0.476190,0.820717,0.900958,0.973655,0.857143,0.963568,0.452830,0.845361,0.837989,0.818792,0.986460,0.652542,0.555556,0.817460,0.892405,0.981301,0.867470,0.974587,0.428571,0.854167,0.852273,0.765690,0.992218,0.706422,0.416667,0.824000,0.909677,0.966127,0.847059,0.952795,0.480000,0.836735,0.824176,0.879808
31,phase2,0.933727,0.811076,0.989831,0.685259,0.461538,0.800000,0.899023,0.970356,0.880503,0.964750,0.553191,0.850340,0.853470,0.824645,0.985535,0.605634,0.600000,0.800000,0.907895,0.989288,0.945946,0.960591,0.590909,0.850340,0.801932,0.813084,0.994163,0.788991,0.375000,0.800000,0.890323,0.952135,0.823529,0.968944,0.520000,0.850340,0.912088,0.836538
32,phase2,0.941217,0.816207,0.993668,0.703390,0.500000,0.817121,0.910256,0.975158,0.883721,0.970607,0.444444,0.883562,0.874286,0.838269,0.995122,0.653543,0.500000,0.795455,0.904459,0.982076,0.873563,0.977330,0.500000,0.889655,0.910714,0.796537,0.992218,0.761468,0.500000,0.840000,0.916129,0.968336,0.894118,0.963975,0.400000,0.877551,0.840659,0.884615
33,phase2,0.931230,0.791655,0.990225,0.712446,0.303030,0.770992,0.904153,0.966951,0.851852,0.964868,0.509091,0.880282,0.845966,0.800000,0.995088,0.669355,0.555556,0.737226,0.895570,0.975281,0.896104,0.974651,0.466667,0.912409,0.762115,0.801932,0.985409,0.761468,0.208333,0.808000,0.912903,0.958763,0.811765,0.955280,0.560000,0.850340,0.950549,0.798077
34,phase2,0.937812,0.823458,0.989771,0.716667,0.541667,0.812030,0.907317,0.969900,0.884848,0.970717,0.520000,0.879725,0.872629,0.816229,0.991220,0.656489,0.541667,0.765957,0.914754,0.978995,0.912500,0.973750,0.520000,0.888889,0.860963,0.810427,0.988327,0.788991,0.541667,0.864000,0.900000,0.960972,0.858824,0.967702,0.520000,0.870748,0.884615,0.822115
